masked_id,Date,wf_page
12,07052016,About Wells Fargo/More resources/Account Services
12,07052016,About Wells Fargo/Still have questions?/Make an Appointment
12,07052016,About Wells Fargo/Get to Know Our Company/Vision and Values
12,07052016,About Wells Fargo/How do I…/Get help with payment challenges
12,07052016,About Wells Fargo/Get to Know Our Company/Who We Are
12,07062016,Online Banking Services/Online Bill Pay/
12,07062016,Online Banking Services/Mobile Banking/
12,07062016,Online Banking Services/Online Bill Pay/
12,07062016,Online Banking Services/Online Statements/
12,07062016,Online Banking Services/Online Banking/
12,07062016,Online Banking Services/Online Banking/
12,07072016,Mortgage Loans/Personal Lines and Loans/Personal Lines and Loans
12,07072016,Mortgage Loans/Personal Lines and Loans/Auto Loans
12,07072016,Mortgage Loans/Personal Lines and Loans/Credit Cards
12,07072016,Mortgage Loans/Your Financial Goals /Borrowing and Credit
12,07072016,Mortgage Loans/Personal Lines and Loans/Personal Lines and Loans
12,07072016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
12,07072016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
12,07072016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
12,07072016,Investing and Retirement/Ways to Invest/Invest Online
12,07072016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
12,07092016,Your Financial Goals/Planning for Retirement/
12,07092016,Your Financial Goals/Investing Basics/
12,07102016,Tax Center/Fraud Information Center /
12,07102016,Tax Center/Fraud Information Center /
12,07112016,Your Financial Goals/Planning for Retirement/
12,07112016,Your Financial Goals/Investing Basics/
12,07112016,Your Financial Goals/Investing Basics/
12,07112016,Your Financial Goals/Income in Retirement/
12,07112016,Your Financial Goals/Income in Retirement/
12,07112016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
12,07112016,Investing and Retirement/Ways to Invest/Invest Online
12,07112016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
12,07112016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
12,07112016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
12,07122016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
12,07122016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
12,07132016,Financial Education/Your Future/Investing
12,07132016,Financial Education/Your Future/Small Business
12,07142016,Financial Education/Your Future/Small Business
12,07142016,Financial Education/Your Future/Retirement
12,07142016,Financial Education/You and Your Family/Education Finances
12,07142016,Financial Education/You and Your Family/Credit Management
12,07142016,Financial Education/Your Property/Insurance and Protection
12,07142016,Financial Education/You and Your Family/Basic Finances
12,07162016,Mortgage Loans/Personal Lines and Loans/Student Loans
12,07172016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
12,07172016,Investing and Retirement/Ways to Invest/Invest With Guidance 
12,07182016,Investing and Retirement/Ways to Invest/Invest Online
12,07192016,Financial Education/Your Future/Investing
12,07232016,Accounts and Services/Foreign Exchange/Account converted
12,07232016,Accounts and Services/Debit and Prepaid Cards/Account or Service Downloaded
12,07262016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
12,07262016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
12,07292016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
12,07302016,Your Financial Goals/Income in Retirement/
12,07302016,Your Financial Goals/Investing Basics/
12,07302016,Your Financial Goals/Income in Retirement/
12,07302016,Accounts and Services/Savings Accounts and CDs/Account converted
12,07302016,Accounts and Services/Identity Theft Protection/Account link added
12,07302016,Accounts and Services/Debit and Prepaid Cards/Account Activation Failed
12,07312016,About Wells Fargo/Get to Know Our Company/Leadership and Governance
12,07312016,About Wells Fargo/Still have questions?/Find a Location
12,08012016,About Wells Fargo/Still have questions?/Call Us
12,08032016,Online Banking Services/Mobile Banking/
12,08092016,Your Financial Goals/Planning for Retirement/
12,08102016,About Wells Fargo/News and Outreach /Corporate Social Responsibility
12,08132016,Mortgage Loans/Personal Lines and Loans/Student Loans
12,08132016,Mortgage Loans/Personal Lines and Loans/Student Loans
12,08142016,About Wells Fargo/How do I…/Get help with payment challenges
12,08142016,About Wells Fargo/Still have questions?/Call Us
12,08142016,About Wells Fargo/How do I…/Get help with payment challenges
12,08142016,About Wells Fargo/How do I…/Find my routing number 
12,08142016,About Wells Fargo/News and Outreach /Newsroom
12,08142016,About Wells Fargo/News and Outreach /Newsroom
12,08142016,About Wells Fargo/How do I…/Apply for an account or service
12,08142016,About Wells Fargo/Working With Us/Diversity and Accessibility 
12,08142016,About Wells Fargo/Working With Us/Careers at Wells Fargo
12,08142016,About Wells Fargo/More resources/Frequently Asked Questions
12,08142016,Accounts and Services/Debit and Prepaid Cards/Account link added
12,08142016,Accounts and Services/Foreign Exchange/Account renewed
12,08142016,Accounts and Services/Checking Accounts/Account Service Feature Removed
12,08142016,Accounts and Services/Checking Accounts/Account link added
12,08142016,Accounts and Services/Checking Accounts/Account link removed
12,08142016,About Wells Fargo/More resources/Customer Service
12,08142016,About Wells Fargo/Get to Know Our Company/History of Wells Fargo
12,08142016,About Wells Fargo/Working With Us/Become a Supplier
12,08142016,About Wells Fargo/How do I…/Get help with payment challenges
12,08142016,About Wells Fargo/Working With Us/Become a Supplier
12,08162016,About Wells Fargo/Working With Us/Diversity and Accessibility 
12,08162016,About Wells Fargo/News and Outreach /Newsroom
12,08162016,About Wells Fargo/News and Outreach /Newsroom
12,08162016,Investing Solutions/Investment Services/
12,08162016,Investing Solutions/Investment Services/
12,08162016,Investing Solutions/Investment Services/
12,08182016,About Wells Fargo/Working With Us/Diversity and Accessibility 
12,08182016,About Wells Fargo/Get to Know Our Company/History of Wells Fargo
12,08192016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
12,08192016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
12,08192016,Wealth Services/Wealth Solutions/Private Banking
12,08192016,Financial Education/Your Property/Homeownership
12,08192016,Financial Education/Your Property/Homeownership
12,08192016,Financial Education/Your Future/Retirement
12,08202016,About Wells Fargo/Get to Know Our Company/Vision and Values
12,08222016,Your Financial Goals/Income in Retirement/
12,08222016,Your Financial Goals/Investing Basics/
12,08222016,Your Financial Goals/Income in Retirement/
12,08222016,Your Financial Goals/Income in Retirement/
12,08222016,Your Financial Goals/Investing Basics/
12,08222016,Your Financial Goals/Planning for Retirement/
12,08242016,Financial Education/Your Property/Homeownership
12,08252016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
12,08252016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
12,08252016,Wealth Services/Wealth Advice  and Guidance/Wealth Management Insights
12,08252016,Wealth Services/Wealth Solutions/Trust Services
12,08252016,Wealth Services/Wealth Solutions/Trust Services
12,08252016,Insurance/Your Financial Goals/Protect What Counts
12,08252016,Insurance/Your Financial Goals/Protect What Counts
12,08252016,Insurance/You and Your Family/Insurance Overview
12,08252016,Insurance/Your Property/Homeowners Insurance
12,08252016,Insurance/Your Property/Specialty Vehicle Insurance
12,08262016,Insurance/You and Your Family/Insurance Overview
12,08262016,Insurance/Your Property/Specialty Vehicle Insurance
12,08262016,Insurance/Your Financial Goals/Planning for Retirement
12,08262016,Tax Center/Fraud Information Center /
12,08262016,Tax Center/Tax Center/
12,08262016,Tax Center/Tax Center/
12,08312016,Accounts and Services/Checking Accounts/Account Activation Failed
12,09012016,Financial Education/Your Future/Retirement
12,09032016,Wealth Services/Wealth Advice  and Guidance/Wealth Management Insights
12,09042016,Online Banking Services/Transfers/
12,09062016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
12,09062016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
12,09062016,Rewards and Benefits/Use and Share Rewards/Share Rewards
12,09062016,Insurance/Your Financial Goals/Protect What Counts
12,09062016,Insurance/Your Property/Homeowners Insurance
12,09062016,Insurance/Your Property/Homeowners Insurance
12,09082016,Your Financial Goals/Planning for Retirement/
12,09082016,Your Financial Goals/Investing Basics/
12,09082016,Your Financial Goals/Planning for Retirement/
12,09082016,Insurance/You and Your Family/Insurance Overview
12,09082016,Insurance/Your Property/Auto Insurance
12,09082016,Insurance/You and Your Family/Insurance Overview
12,09112016,Tax Center/Fraud Information Center /
12,09132016,Online Banking Services/Online Statements/
12,09132016,Online Banking Services/Online Banking/
12,09132016,Online Banking Services/Online Banking/
12,09132016,Online Banking Services/Mobile Banking/
12,09132016,Online Banking Services/Online Banking/
12,09132016,Online Banking Services/Transfers/
12,09132016,Online Banking Services/Transfers/
12,09132016,Online Banking Services/Transfers/
12,09132016,Online Banking Services/Online Banking/
12,09132016,Online Banking Services/Online Banking/
12,09132016,Tax Center/Fraud Information Center /
12,09132016,Tax Center/Banking Made Easy/
12,09132016,Tax Center/Fraud Information Center /
12,09132016,Tax Center/Tax Center/
12,09132016,Tax Center/Banking Made Easy/
12,09132016,Rewards and Benefits/Use and Share Rewards/Share Rewards
12,09132016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
12,09132016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
12,09132016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
12,09132016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
12,09142016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
12,09162016,Investing and Retirement/Ways to Invest/Invest Online
12,09202016,Investing Solutions/Rollovers (401k and IRA)/
12,09202016,Investing Solutions/Investment Services/
12,09212016,Insurance/Your Property/Specialty Vehicle Insurance
12,09222016,Accounts and Services/Debit and Prepaid Cards/Account preference set or maintained
12,09232016,Wealth Services/Wealth Solutions/Specialized Wealth Services
12,09232016,Wealth Services/Wealth Solutions/Specialized Wealth Services
12,09232016,Wealth Services/Wealth Solutions/Private Banking
12,09232016,Financial Education/You and Your Family/Basic Finances
12,09232016,Financial Education/You and Your Family/Education Finances
12,09232016,Financial Education/Your Property/Homeownership
12,09282016,Insurance/You and Your Family/Insurance Overview
12,10012016,Your Financial Goals/Investing Basics/
12,10062016,Accounts and Services/Checking Accounts/Account or Service Closed
12,10062016,Accounts and Services/Foreign Exchange/Account or Service Closed
12,10062016,Accounts and Services/Checking Accounts/Account link removed
12,10062016,Accounts and Services/Checking Accounts/Account link added
12,10062016,Accounts and Services/Global Remittance Services/Account converted
12,10062016,Tax Center/Fraud Information Center /
12,10062016,Tax Center/Fraud Information Center /
12,10062016,Tax Center/Fraud Information Center /
12,10062016,Tax Center/Tax Center/
12,10062016,Tax Center/Tax Center/
12,10082016,About Wells Fargo/Working With Us/Diversity and Accessibility 
12,10082016,About Wells Fargo/Working With Us/Careers at Wells Fargo
12,10112016,Wealth Services/Wealth Solutions/Wealth Planning
12,10112016,Wealth Services/Wealth Solutions/Specialized Wealth Services
12,10112016,Wealth Services/The Private Bank/
12,10112016,Wealth Services/Wells Fargo Advisors /
12,10112016,Wealth Services/Wealth Management Services/
12,10112016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
12,10112016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
12,10112016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
12,10112016,Investing and Retirement/Ways to Invest/Invest With Guidance 
12,10112016,Investing and Retirement/Ways to Invest/Invest With Guidance 
12,10112016,Tax Center/Banking Made Easy/
12,10112016,Tax Center/Tax Center/
12,10112016,Tax Center/Tax Center/
12,10112016,Tax Center/Tax Center/
12,10112016,Tax Center/Tax Center/
12,10112016,Insurance/Your Property/Auto Insurance
12,10112016,Insurance/You and Your Family/Insurance Overview
12,10112016,Insurance/You and Your Family/Insurance Overview
12,10112016,Insurance/You and Your Family/Umbrella Liability Insurance
12,10112016,Insurance/You and Your Family/Insurance Overview
12,10132016,Financial Education/You and Your Family/Education Finances
12,10142016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
12,10142016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
12,10142016,Investing and Retirement/Ways to Invest/Invest With Guidance 
12,10142016,Insurance/Your Financial Goals/Protect What Counts
12,10142016,Insurance/You and Your Family/Umbrella Liability Insurance
12,10142016,Insurance/Your Property/Specialty Vehicle Insurance
12,10152016,Tax Center/Tax Center/
12,10152016,Tax Center/Tax Center/
12,10162016,About Wells Fargo/How do I…/Get help with payment challenges
12,10162016,About Wells Fargo/Working With Us/Careers at Wells Fargo
12,10162016,About Wells Fargo/Get to Know Our Company/Vision and Values
12,10162016,Tax Center/Fraud Information Center /
12,10162016,Tax Center/Banking Made Easy/
12,10162016,Tax Center/Fraud Information Center /
12,10202016,Tax Center/Fraud Information Center /
12,10212016,Your Financial Goals/Planning for Retirement/
12,10212016,Your Financial Goals/Investing Basics/
12,10212016,Your Financial Goals/Planning for Retirement/
12,10212016,Your Financial Goals/Planning for Retirement/
12,10212016,Your Financial Goals/Investing Basics/
12,10212016,About Wells Fargo/Working With Us/Marketing Sponsorships
12,10212016,About Wells Fargo/Get to Know Our Company/Vision and Values
12,10212016,About Wells Fargo/Working With Us/Diversity and Accessibility 
12,10212016,About Wells Fargo/More resources/Account Services
12,10212016,About Wells Fargo/Get to Know Our Company/History of Wells Fargo
12,10242016,Your Financial Goals/Income in Retirement/
12,10242016,Your Financial Goals/Income in Retirement/
12,10302016,Investing Solutions/IRAs/
12,10302016,Investing Solutions/Investment Services/
12,11012016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
12,11012016,Rewards and Benefits/Use and Share Rewards/Share Rewards
12,11012016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
12,11012016,Insurance/Your Financial Goals/Planning for Retirement
12,11012016,Insurance/You and Your Family/Insurance Overview
12,11012016,Insurance/You and Your Family/Insurance Overview
12,11042016,About Wells Fargo/Still have questions?/Find a Location
12,11042016,About Wells Fargo/Get to Know Our Company/Vision and Values
12,11042016,About Wells Fargo/How do I…/Apply for an account or service
12,11042016,About Wells Fargo/Get to Know Our Company/Leadership and Governance
12,11042016,About Wells Fargo/More resources/Account Services
12,11042016,Investing Solutions/Rollovers (401k and IRA)/
12,11042016,Investing Solutions/Rollovers (401k and IRA)/
12,11042016,Investing Solutions/IRAs/
12,11042016,Investing Solutions/Investing for Education/
12,11042016,Investing Solutions/Investing for Education/
12,11042016,Mortgage Loans/Personal Lines and Loans/Credit Cards
12,11042016,Mortgage Loans/Home Loans and Lines/Mortgage Loans
12,11042016,Mortgage Loans/Your Financial Goals /Home Lending
12,11042016,Mortgage Loans/Personal Lines and Loans/Student Loans
12,11042016,Mortgage Loans/Home Loans and Lines/Mortgage Loans
12,11042016,Insurance/Your Financial Goals/Protect What Counts
12,11042016,Insurance/Your Financial Goals/Protect What Counts
12,11042016,Insurance/Your Financial Goals/Planning for Retirement
12,11042016,Insurance/Your Financial Goals/Planning for Retirement
12,11042016,Insurance/Your Property/Homeowners Insurance
12,11052016,Your Financial Goals/Income in Retirement/
12,11072016,Your Financial Goals/Income in Retirement/
12,11072016,Your Financial Goals/Investing Basics/
12,11072016,Your Financial Goals/Income in Retirement/
12,11072016,Your Financial Goals/Income in Retirement/
12,11072016,Your Financial Goals/Investing Basics/
12,11072016,Wealth Services/Wealth Solutions/Private Banking
12,11072016,Wealth Services/Wealth Solutions/Investment Management
12,11072016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
12,11072016,Wealth Services/Abbot Downing/
12,11072016,Wealth Services/Wealth Solutions/Private Banking
12,11072016,Rewards and Benefits/Use and Share Rewards/Share Rewards
12,11072016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
12,11072016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
12,11072016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
12,11072016,Rewards and Benefits/Use and Share Rewards/Share Rewards
12,11072016,Wealth Services/Wealth Solutions/Wealth Planning
12,11072016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
12,11072016,Wealth Services/Wealth Solutions/Investment Management
12,11072016,Wealth Services/Wealth Solutions/Trust Services
12,11072016,Wealth Services/Wealth Solutions/Investment Management
12,11092016,Tax Center/Fraud Information Center /
12,11092016,Tax Center/Tax Center/
12,11092016,Tax Center/Fraud Information Center /
12,11092016,Tax Center/Fraud Information Center /
12,11092016,Tax Center/Fraud Information Center /
12,11092016,Tax Center/Fraud Information Center /
12,11092016,Tax Center/Tax Center/
12,11092016,Tax Center/Tax Center/
12,11092016,Tax Center/Fraud Information Center /
12,11092016,Tax Center/Banking Made Easy/
12,11142016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
12,11142016,Investing and Retirement/Ways to Invest/Invest With Guidance 
12,11152016,Mortgage Loans/Your Financial Goals /Borrowing and Credit
12,11172016,Wealth Services/The Private Bank/
12,11202016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
12,11202016,Wealth Services/Wealth Solutions/Wealth Planning
12,11202016,Wealth Services/Wealth Advice  and Guidance/Wealth Management Insights
12,11202016,Your Financial Goals/Investing Basics/
12,11202016,Your Financial Goals/Investing Basics/
12,11202016,Your Financial Goals/Income in Retirement/
12,11222016,Online Banking Services/Online Statements/
12,11242016,Mortgage Loans/Your Financial Goals /Going to College
12,11262016,About Wells Fargo/Get to Know Our Company/Vision and Values
12,11262016,About Wells Fargo/Working With Us/Careers at Wells Fargo
12,11262016,About Wells Fargo/Get to Know Our Company/Leadership and Governance
12,11262016,Investing Solutions/IRAs/
12,11262016,Investing Solutions/Investing for Education/
12,11262016,Investing Solutions/Investing for Education/
12,11282016,About Wells Fargo/Working With Us/Careers at Wells Fargo
12,11292016,Online Banking Services/Online Banking/
12,11292016,Online Banking Services/Online Banking/
12,11302016,Online Banking Services/Online Bill Pay/
12,11302016,Online Banking Services/Online Bill Pay/
12,11302016,Online Banking Services/Online Bill Pay/
12,11302016,Online Banking Services/Online Statements/
12,11302016,Online Banking Services/Online Statements/
12,11302016,About Wells Fargo/Still have questions?/Call Us
12,11302016,About Wells Fargo/News and Outreach /Newsroom
12,11302016,About Wells Fargo/Get to Know Our Company/Vision and Values
12,11302016,About Wells Fargo/Working With Us/Marketing Sponsorships
12,11302016,About Wells Fargo/How do I…/Apply for an account or service
12,12012016,Online Banking Services/Online Statements/
12,12012016,Online Banking Services/Mobile Banking/
12,12012016,Online Banking Services/Online Statements/
12,12012016,Your Financial Goals/Income in Retirement/
12,12012016,Your Financial Goals/Income in Retirement/
12,12012016,Your Financial Goals/Income in Retirement/
12,12022016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
12,12022016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
12,12032016,About Wells Fargo/More resources/Customer Service
12,12032016,About Wells Fargo/Working With Us/Marketing Sponsorships
12,12032016,About Wells Fargo/Get to Know Our Company/Investor Relations
12,12032016,Financial Education/Your Property/Homeownership
12,12032016,Financial Education/You and Your Family/Credit Management
12,12032016,Financial Education/Your Future/Retirement
12,12042016,Investing and Retirement/Ways to Invest/Invest Online
12,12042016,Investing and Retirement/Ways to Invest/Invest Online
12,12042016,Investing and Retirement/Ways to Invest/Invest Online
12,12042016,Financial Education/You and Your Family/Credit Management
12,12042016,Financial Education/You and Your Family/Education Finances
12,12042016,Financial Education/You and Your Family/Basic Finances
12,12062016,Investing Solutions/Investing for Education/
12,12072016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
12,12072016,Wealth Services/Wealth Solutions/Trust Services
12,12102016,Rewards and Benefits/Use and Share Rewards/Share Rewards
12,12102016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
12,12122016,About Wells Fargo/Get to Know Our Company/Who We Are
12,12122016,About Wells Fargo/Get to Know Our Company/Vision and Values
12,12162016,Insurance/You and Your Family/Umbrella Liability Insurance
12,12172016,Wealth Services/Wealth Solutions/Wealth Planning
12,12192016,Insurance/You and Your Family/Insurance Overview
12,12192016,Insurance/You and Your Family/Insurance Overview
12,12222016,Mortgage Loans/Personal Lines and Loans/Credit Cards
12,12232016,Insurance/Your Financial Goals/Protect What Counts
12,12232016,Insurance/Your Financial Goals/Planning for Retirement
12,12232016,Insurance/Your Financial Goals/Planning for Retirement
12,12232016,Insurance/Your Financial Goals/Planning for Retirement
12,12232016,Insurance/Your Financial Goals/Protect What Counts
12,12232016,Your Financial Goals/Income in Retirement/
12,12232016,Your Financial Goals/Planning for Retirement/
12,12232016,Your Financial Goals/Investing Basics/
12,12232016,Your Financial Goals/Planning for Retirement/
12,12232016,Your Financial Goals/Income in Retirement/
12,12232016,Online Banking Services/Online Statements/
12,12232016,Online Banking Services/Mobile Banking/
12,12232016,Online Banking Services/Online Bill Pay/
12,12232016,Online Banking Services/Online Bill Pay/
12,12232016,Online Banking Services/Transfers/
12,12232016,Your Financial Goals/Planning for Retirement/
12,12232016,Your Financial Goals/Income in Retirement/
12,12232016,Your Financial Goals/Planning for Retirement/
12,12232016,Your Financial Goals/Investing Basics/
12,12232016,Your Financial Goals/Planning for Retirement/
12,12252016,Mortgage Loans/Personal Lines and Loans/Student Loans
12,12252016,Mortgage Loans/Personal Lines and Loans/Auto Loans
12,12252016,Mortgage Loans/Your Financial Goals /Going to College
12,12252016,Mortgage Loans/Personal Lines and Loans/Student Loans
12,12252016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
12,12252016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
12,12252016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
12,12252016,Rewards and Benefits/Use and Share Rewards/Share Rewards
12,12252016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
12,12252016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
12,12282016,Insurance/Your Property/Auto Insurance
12,12292016,Tax Center/Banking Made Easy/
13,07042016,Accounts and Services/Checking Accounts/Account address maintained
13,07052016,About Wells Fargo/Still have questions?/Find a Location
13,07052016,About Wells Fargo/Still have questions?/Make an Appointment
13,07112016,Insurance/You and Your Family/Insurance Overview
13,07112016,Insurance/Your Property/Homeowners Insurance
13,07112016,Insurance/Your Financial Goals/Protect What Counts
13,07112016,Accounts and Services/Debit and Prepaid Cards/Account address maintained
13,07112016,Accounts and Services/Credit Cards/Account link added
13,07112016,Accounts and Services/Foreign Exchange/Account Service Feature Removed
13,07132016,Insurance/You and Your Family/Insurance Overview
13,07132016,Insurance/Your Property/Auto Insurance
13,07132016,Insurance/Your Property/Specialty Vehicle Insurance
13,07132016,About Wells Fargo/How do I…/Get help with payment challenges
13,07132016,About Wells Fargo/Still have questions?/Make an Appointment
13,07132016,About Wells Fargo/News and Outreach /Newsroom
13,07142016,Wealth Services/Wealth Solutions/Trust Services
13,07142016,Wealth Services/Wealth Management Services/
13,07162016,Mortgage Loans/Home Loans and Lines/Mortgage Loans
13,07162016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
13,07162016,Mortgage Loans/Personal Lines and Loans/Student Loans
13,07162016,Financial Education/You and Your Family/Credit Management
13,07162016,Financial Education/You and Your Family/Credit Management
13,07162016,Financial Education/Your Future/Small Business
13,07212016,Insurance/Your Property/Homeowners Insurance
13,07212016,Insurance/Your Financial Goals/Protect What Counts
13,07212016,Insurance/Your Property/Auto Insurance
13,07212016,Insurance/You and Your Family/Umbrella Liability Insurance
13,07212016,Insurance/Your Property/Homeowners Insurance
13,07212016,Investing Solutions/IRAs/
13,07212016,Investing Solutions/Investing for Education/
13,07212016,Investing Solutions/Investment Services/
13,07212016,Investing Solutions/Investing for Education/
13,07212016,Investing Solutions/Rollovers (401k and IRA)/
13,07212016,Your Financial Goals/Investing Basics/
13,07212016,Your Financial Goals/Investing Basics/
13,07212016,Your Financial Goals/Income in Retirement/
13,07212016,Your Financial Goals/Planning for Retirement/
13,07212016,Your Financial Goals/Income in Retirement/
13,07212016,About Wells Fargo/Still have questions?/Find a Location
13,07212016,About Wells Fargo/How do I…/Get help with payment challenges
13,07212016,About Wells Fargo/Get to Know Our Company/Who We Are
13,07212016,About Wells Fargo/Get to Know Our Company/Who We Are
13,07212016,About Wells Fargo/Working With Us/Careers at Wells Fargo
13,07222016,Accounts and Services/Debit and Prepaid Cards/Account renewed
13,07232016,Insurance/You and Your Family/Umbrella Liability Insurance
13,07232016,Insurance/Your Property/Specialty Vehicle Insurance
13,07232016,Insurance/You and Your Family/Insurance Overview
13,07232016,Rewards and Benefits/Use and Share Rewards/Share Rewards
13,07232016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
13,07232016,Rewards and Benefits/Use and Share Rewards/Share Rewards
13,07242016,Investing Solutions/IRAs/
13,07242016,Investing Solutions/Investment Services/
13,07242016,Investing Solutions/IRAs/
13,07242016,Your Financial Goals/Income in Retirement/
13,07242016,Your Financial Goals/Income in Retirement/
13,07242016,Your Financial Goals/Planning for Retirement/
13,07272016,Insurance/Your Financial Goals/Protect What Counts
13,07272016,Insurance/Your Property/Auto Insurance
13,07272016,Insurance/You and Your Family/Insurance Overview
13,07272016,Tax Center/Tax Center/
13,07272016,Tax Center/Tax Center/
13,07272016,Tax Center/Tax Center/
13,07302016,Accounts and Services/Credit Cards/Account phone number maintained
13,08012016,Rewards and Benefits/Use and Share Rewards/Use Rewards 
13,08012016,Rewards and Benefits/Use and Share Rewards/Share Rewards
13,08012016,Rewards and Benefits/Use and Share Rewards/Share Rewards
13,08012016,About Wells Fargo/Working With Us/Careers at Wells Fargo
13,08012016,About Wells Fargo/News and Outreach /Newsroom
13,08012016,About Wells Fargo/More resources/Account Services
13,08032016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
13,08032016,Rewards and Benefits/Go Far™ Rewards/Explore Rewards
13,08032016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
13,08032016,Rewards and Benefits/Go Far™ Rewards/Earn Rewards
13,08032016,Rewards and Benefits/Relationship Program/Customer Relationship Overview
13,08032016,Investing and Retirement/Ways to Invest/Invest With Guidance 
13,08032016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
13,08032016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
13,08032016,Investing and Retirement/Ways to Invest/Compare Ways to Invest
13,08032016,Investing and Retirement/Ways to Invest/Invest in Mutual Funds
13,08052016,Accounts and Services/Savings Accounts and CDs/Account link removed
13,08062016,Accounts and Services/Savings Accounts and CDs/Account Service Feature Added
13,08062016,Accounts and Services/Checking Accounts/Account balance inquired
13,08062016,Accounts and Services/Foreign Exchange/Account Service Feature Removed
13,08062016,Online Banking Services/Online Bill Pay/
13,08062016,Online Banking Services/Online Banking/
13,08062016,Online Banking Services/Transfers/
13,08072016,Mortgage Loans/Personal Lines and Loans/Credit Cards
13,08072016,Mortgage Loans/Personal Lines and Loans/Personal Lines and Loans
13,08072016,Mortgage Loans/Personal Lines and Loans/Credit Cards
13,08072016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
13,08072016,Mortgage Loans/Personal Lines and Loans/Personal Lines and Loans
13,08072016,Investing Solutions/IRAs/
13,08072016,Investing Solutions/Investing for Education/
13,08072016,Investing Solutions/Investment Services/
13,08072016,Investing Solutions/Rollovers (401k and IRA)/
13,08072016,Investing Solutions/Investment Services/
13,08072016,Wealth Services/Abbot Downing/
13,08072016,Wealth Services/Wealth Advice  and Guidance/Conversations Magazine
13,08072016,Wealth Services/Wealth Solutions/Trust Services
13,08072016,Wealth Services/Wealth Solutions/Trust Services
13,08072016,Wealth Services/Wealth Solutions/Trust Services
13,08072016,Tax Center/Fraud Information Center /
13,08072016,Tax Center/Fraud Information Center /
13,08072016,Tax Center/Fraud Information Center /
13,08072016,Tax Center/Fraud Information Center /
13,08072016,Tax Center/Banking Made Easy/
13,08082016,Mortgage Loans/Personal Lines and Loans/Auto Loans
13,08082016,Mortgage Loans/Home Loans and Lines/Mortgage Loans
13,08082016,Mortgage Loans/Your Financial Goals /Going to College
13,08082016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
13,08082016,Mortgage Loans/Home Loans and Lines/Home Equity Lines
13,08082016,Insurance/You and Your Family/Umbrella Liability Insurance
13,08082016,Insurance/Your Financial Goals/Protect What Counts
